wspeed,wgust,temp,humid,dewp
0.9,,57.4,90,54.5
0,,57.7,90,54.9
0,,58.3,90,55.4
0,,58.5,90,55.6
0,,58.8,90,55.9
0,,59,90,56.1
0,,59,90,56.1
0,,59.5,90,56.7
0,,59.7,90,56.8
0,,60.1,90,57.2
0,,60.4,90,57.6
0.9,,60.6,90,57.7
0,,61,90,58.1
2.9,,61.3,90,58.5
0.9,,61.5,89,58.3
0,,61.7,89,58.5
0,,62.1,88,58.5
0,,62.4,88,58.8
0,,62.8,87,58.8
0,,63.1,86,58.8
0.9,,63.7,85,59
0,,64,84,59.2
0,,64.8,82,59.2
0,,65.1,81,59.2
0.9,,65.8,79,59.2
0.9,,66.4,77,59
0,,66.7,76,59
0,,67.3,74,58.6
0,,67.6,74,59
0,,68.2,73,59.2
0,,68.4,72,59
4,,68.9,72,59.5
0,,69.3,69,58.6
0,,69.8,68,58.8
0,,70.2,67,58.6
0,,70.5,65,58.1
0,,71.1,65,58.6
0,,71.4,64,58.6
0,,72,63,58.6
0,,72.3,64,59.5
0,,72.7,63,59.4
0,,73,61,58.8
0,,73.6,60,58.8
0,,74.1,60,59.4
0.9,,74.5,56,57.7
2,,74.7,55,57.4
0,,75,55,57.7
2,,75.2,54,57.4
2,,75.2,52,56.3
4,,75.7,53,57.4
2.9,,76.5,52,57.6
2,,76.6,53,58.3
0,,76.6,50,56.7
0.9,,77,52,58.1
0,,77.5,48,56.3
2,,77,47,55.2
0.9,,76.8,46,54.5
0,,77.4,47,55.6
0,,77.2,47,55.4
0,,77.2,44,53.6
0,,77.5,45,54.5
0,,77.5,47,55.8
0,,77.5,46,55
2,,78.3,48,57
0,,78.1,47,56.3
0,,78.4,45,55.4
0,,78.6,43,54.3
0.9,,78.3,45,55.2
0,,78.4,47,56.5
0,,78.6,46,56.1
0,,78.6,45,55.6
0,,78.6,45,55.6
0,,78.4,45,55.4
0.9,,78.3,46,55.8
0,,78.6,44,54.9
0,,78.6,45,55.6
0.9,,79,45,55.8
0,,79,45,55.8
0,,78.6,44,54.9
0,,79,44,55.2
0,,79.2,44,55.4
0,,79.2,43,54.7
0,,79,45,55.8
0,,78.6,44,54.9
0,,79,46,56.5
0,,79.2,45,55.9
0,,78.6,47,56.7
0,,78.8,44,55
0,,78.4,46,55.9
0,,78.4,45,55.4
0,,78.4,50,58.3
0,,78.6,48,57.2
0,,78.6,52,59.5
0,,79.2,53,60.6
0,,78.4,48,57.2
0,,78.1,49,57.4
0,,77.4,51,57.7
0,,77.2,50,57
0,,76.5,49,55.9
0,,76.1,54,58.3
0,,75.6,55,58.3
0,,75,57,58.8
0,,74.7,58,58.8
0,,73.9,58,58.3
0,,73.6,59,58.3
0,,73,60,58.3
0,,72.7,63,59.4
0,,72.1,62,58.5
0,,71.8,60,57.2
0,,71.2,61,57
0,,70.7,61,56.7
0,,70.3,62,56.7
0,,70,64,57.2
0,,69.4,63,56.3
0,,69.1,63,55.9
0,,68.5,64,55.9
0,,68.2,64,55.6
0,,67.8,66,56.1
0,,67.6,67,56.3
0,,67.3,67,55.9
0,,67.3,68,56.3
0,,67.3,68,56.3
0,,67.1,69,56.7
0,,66.9,69,56.5
0,,66.9,70,56.8
0,,66.9,70,56.8
0,,66.9,71,57.2
0,,66.9,71,57.2
0,,66.9,71,57.2
0,,66.7,71,57
0,,66.6,72,57.2
0,,66.4,72,57
0,,66,73,57.2
0,,65.8,73,57
0,,65.7,73,56.8
0,,65.7,73,56.8
0,,65.5,74,57
0,,65.1,74,56.7
0,,64.9,74,56.5
0,,64.8,75,56.7
0,,64.6,76,56.8
0,,64.6,76,56.8
0,,64.2,76,56.5
0,,64.2,76,56.5
0,,64,77,56.7
0,,63.9,77,56.5
0,,63.9,77,56.5
0,,63.7,77,56.3
0,,63.7,77,56.3
0,,63.5,77,56.1
0,,63.3,78,56.3
0,,63.3,78,56.3
0,,63.3,78,56.3
0,,63,79,56.3
0,,62.8,79,56.1
0,,62.8,79,56.1
0,,62.6,79,55.9
0,,62.4,80,56.1
0,,62.2,80,55.9
0,,62.2,80,55.9
0,,62.1,80,55.8
0,,62.1,80,55.8
0,,61.9,80,55.6
0,,61.9,81,55.9
0,,61.5,81,55.6
0,,61.5,81,55.6
0,,61.3,81,55.4
0,,61.3,81,55.4
0,,61.2,81,55.2
0,,61,81,55
0,,61,82,55.4
0,,60.8,82,55.2
0,,60.6,82,55
0,,60.4,82,54.9
0,,60.4,82,54.9
0,,60.4,82,54.9
0,,60.3,83,55
0,,60.3,83,55
0,,60.1,83,54.9
0,,59.9,83,54.7
0,,59.7,83,54.5
0,,59.7,83,54.5
0,,59.5,83,54.3
0,,59.5,83,54.3
0,,59.4,83,54.1
0,,59.4,83,54.1
0,,59.2,84,54.3
0,,59,84,54.1
0,,59,84,54.1
0,,59,84,54.1
0,,59,84,54.1
0,,59,84,54.1
0,,58.8,84,54
0,,58.8,84,54
0,,58.6,84,53.8
0,,58.5,84,53.6
0,,58.5,84,53.6
0,,58.5,84,53.6
0,,58.3,84,53.4
0,,58.3,84,53.4
0,,58.3,85,53.8
0,,58.1,85,53.6
0,,58.1,85,53.6
0,,58.1,85,53.6
0,,57.9,85,53.4
0,,57.9,85,53.4
0,,57.9,85,53.4
0,,57.9,85,53.4
0,,57.9,85,53.4
0,,57.9,85,53.4
0,,57.7,85,53.2
0,,57.7,85,53.2
0,,57.7,85,53.2
0,,57.7,85,53.2
0,,57.7,85,53.2
0,,57.7,86,53.6
0,,57.6,86,53.4
0,,57.6,86,53.4
0,,57.6,86,53.4
0,,57.6,86,53.4
0,,57.6,86,53.4
0,,57.6,86,53.4
0,,57.6,86,53.4
0,,57.6,86,53.4
0,,57.6,86,53.4
0,,57.4,86,53.2
0,,57.4,86,53.2
0,,57.4,86,53.2
0,,57.4,86,53.2
0,,57.4,86,53.2
0,,57.2,86,53.1
0,,57,86,52.9
0,,57,86,52.9
0,,57,86,52.9
0,,57,86,52.9
0,,56.8,86,52.7
0,,56.8,87,53.1
0,,56.8,87,53.1
0,,56.8,87,53.1
0,,56.8,87,53.1
0,,56.8,87,53.1
0,,56.7,87,52.9
0,,56.7,87,52.9
0,,56.7,87,52.9
0,,56.7,87,52.9
0,,56.7,87,52.9
0,,56.7,87,52.9
0,,56.5,87,52.7
0,,56.5,87,52.7
0,,56.5,87,52.7
0,,56.5,87,52.7
0,,56.5,87,52.7
0,,56.5,87,52.7
0,,56.5,87,52.7
0,,56.5,87,52.7
0,,56.5,87,52.7
0,,56.5,87,52.7
0,,56.5,87,52.7
0,,56.5,87,52.7
0,,56.5,87,52.7
0,,56.5,87,52.7
0,,56.5,87,52.7
0,,56.5,87,52.7
0,,56.5,88,52.9
0,,56.5,88,52.9
0,,56.5,88,52.9
2.9,,56.8,88,53.2
4,,57.6,88,54
2.9,,58.3,88,54.7
4.9,,59,86,54.9
0.9,,60.1,85,55.6
2,,61,83,55.8
0.9,,61.9,81,55.9
2.9,,63,78,55.9
0.9,,63.9,73,55
4,,65.8,67,54.5
4.9,,66.4,64,53.8
6,,66.7,64,54.1
4,,67.1,63,54.1
2,,67.3,62,53.8
2.9,,67.6,62,54.1
2.9,,67.6,62,54.1
2,,67.8,62,54.3
10.1,,68,62,54.5
4,,68.2,63,55
4.9,,68.4,62,54.9
4,,68.5,61,54.5
2,,68.5,61,54.5
4.9,,68.7,61,54.7
2.9,,69.1,59,54.1
0.9,,69.3,58,53.8
4.9,,69.4,57,53.6
4,,70,55,53.1
4.9,,70.2,55,53.2
4,,70.5,55,53.6
8.1,,70.9,54,53.4
6,,71.1,54,53.6
4,,71.1,54,53.6
0.9,,71.2,54,53.8
4.9,,71.4,53,53.4
4,,71.6,53,53.6
2,,71.8,53,53.8
6.9,,72,54,54.3
10.1,,72,52,53.4
2,,72.1,52,53.6
4,,72.3,52,53.8
0.9,,72.7,53,54.5
6.9,,72.9,53,54.7
2.9,,73.2,52,54.5
16.1,,73.6,51,54.3
0,,73.8,50,54
4,,73.8,51,54.5
4,,73.9,50,54.1
2,,73.9,49,53.6
0,,73.8,49,53.4
2.9,,73.8,49,53.4
0,,74.3,49,54
2,,75,50,55
0.9,,75.4,48,54.3
2,,75.6,47,54
0,,75.6,47,54
4.9,,76.1,49,55.6
0.9,,77.4,48,56.1
4.9,,76.8,45,53.8
0.9,,76.5,45,53.6
0,,76.6,46,54.3
2,,77,44,53.4
6,,77.2,44,53.6
4,,77.4,45,54.3
0,,77.5,44,54
11,,78.3,42,53.2
4,,78.4,42,53.4
0.9,,78.6,42,53.6
0.9,,78.1,43,53.8
2,,78.6,41,52.9
8.9,,78.6,40,52.3
4,,78.3,41,52.7
0,,78.3,41,52.7
0,,78.6,41,52.9
2.9,,79.3,41,53.6
0.9,,78.6,42,53.6
2,,79,41,53.2
0,,78.8,40,52.5
0,,78.3,40,52
0,,78.1,39,51.1
0.9,,77.7,40,51.4
0,,77.4,41,51.8
0.9,,77.2,41,51.6
0,,77.2,41,51.6
0,,76.8,42,52
0,,76.8,42,52
0,,76.5,43,52.3
0,,76.3,42,51.4
0,,76.1,44,52.5
0,,75.9,44,52.5
0,,75.7,45,52.9
0,,75.6,47,54
0,,75.6,45,52.7
2,,75.6,46,53.2
0,,75.6,46,53.2
0,,75.4,50,55.4
0,,75.2,48,54.1
0,,75.2,47,53.6
0,,75.2,49,54.7
0,,75,45,52.2
0,,75,45,52.2
0,,75,45,52.2
0,,75,46,52.9
0,,75.2,48,54.1
0,,75.6,46,53.2
0,,75.2,46,53.1
0,,74.8,48,53.8
0,,74.7,48,53.6
0,,74.5,51,55.2
0,,73.8,49,53.4
0,,73.8,49,53.4
0,,73.8,53,55.6
0,,73.2,54,55.6
0,,73,52,54.3
0,,73.2,50,53.4
0,,72.9,52,54.1
0,,72,54,54.3
0,,71.4,55,54.5
0,,71.2,53,53.2
0,,70.9,56,54.3
0,,70,54,52.5
0,,69.3,56,52.9
0,,68.5,58,53.2
0,,68.4,58,53.1
0,,68.4,58,53.1
0,,68.5,58,53.2
0,,68.5,59,53.6
0,,68.4,58,53.1
0,,68.2,58,52.9
0,,68,59,53.1
0,,67.6,59,52.9
0,,67.5,59,52.7
0,,67.1,59,52.3
0,,66.7,60,52.3
0,,66.6,60,52.2
0,,66.2,61,52.3
0,,65.8,62,52.5
0,,65.7,62,52.3
0,,65.3,63,52.3
0,,64.9,63,52
0,,64.8,64,52.3
0,,64.4,65,52.3
0,,64,65,52
0,,63.9,66,52.3
0,,63.7,66,52.2
0,,63.3,66,51.8
0,,63,67,51.8
0,,62.8,67,51.6
0,,62.4,68,51.8
0,,62.2,68,51.6
0,,62.1,69,51.8
0,,61.9,69,51.6
0,,61.5,70,51.6
0,,61.3,70,51.4
0,,61.2,70,51.3
0,,61,71,51.4
0,,60.6,71,51.1
0,,60.4,72,51.4
0,,60.3,72,51.3
0,,60.1,73,51.4
0,,59.7,73,51.1
0,,59.5,73,50.9
0,,59.4,74,51.1
0,,59.2,75,51.3
0,,59,75,51.1
0,,59,75,51.1
0,,59,76,51.4
0,,58.8,76,51.3
0,,58.6,77,51.4
0,,58.5,77,51.3
0,,58.5,77,51.3
0,,58.3,77,51.1
0,,58.3,78,51.4
0,,58.1,78,51.3
0,,58.1,78,51.3
0,,57.9,79,51.4
0,,57.9,79,51.4
0,,57.9,79,51.4
0,,57.7,79,51.3
0,,57.7,79,51.3
0,,57.7,80,51.6
0,,57.7,80,51.6
0,,57.7,80,51.6
0,,57.6,80,51.4
0,,57.6,81,51.8
0,,57.6,81,51.8
0,,57.6,81,51.8
0,,57.6,81,51.8
0,,57.4,81,51.6
0,,57.4,81,51.6
0,,57.2,81,51.4
0,,57,81,51.3
0,,57,81,51.3
0,,56.8,81,51.1
0,,56.8,81,51.1
0,,56.7,81,50.9
0,,56.5,80,50.4
0,,56.3,80,50.2
0,,56.1,80,50
0,,55.9,81,50.2
0,,55.9,81,50.2
0,,55.8,81,50
0,,55.6,81,49.8
0,,55.4,81,49.6
0,,55.2,81,49.5
0,,55,81,49.3
0,,55,81,49.3
0,,54.9,81,49.1
0,,54.7,82,49.3
0,,54.7,82,49.3
0,,54.3,82,48.9
0,,54.3,82,48.9
0,,54.1,82,48.7
0,,54.1,82,48.7
0,,54,82,48.6
0,,54,82,48.6
0,,53.8,83,48.7
0,,53.8,83,48.7
0,,53.6,83,48.6
0,,53.4,83,48.4
0,,53.4,83,48.4
0,,53.4,83,48.4
0,,53.2,84,48.6
0,,53.2,84,48.6
0,,53.2,84,48.6
0,,53.2,84,48.6
0,,53.2,85,48.9
0,,53.1,85,48.7
0,,53.1,85,48.7
0,,53.1,85,48.7
0,,52.9,85,48.6
0,,52.9,86,48.7
0,,52.9,85,48.6
0,,52.9,86,48.7
0,,52.9,86,48.7
0,,52.7,86,48.6
0,,52.7,86,48.6
0,,52.7,86,48.6
0,,52.5,86,48.4
0,,52.5,87,48.7
0,,52.3,86,48.2
0,,52.3,87,48.6
0,,52.3,87,48.6
0,,52.3,87,48.6
0,,52.2,87,48.4
0,,52.2,87,48.4
0,,52.2,87,48.4
0,,52.2,87,48.4
0,,52,87,48.2
0,,52,87,48.2
0,,52,87,48.2
0,,51.8,88,48.4
0,,51.8,88,48.4
0,,51.6,88,48.2
0,,51.6,88,48.2
0,,51.6,88,48.2
0,,51.4,88,48
0,,51.4,88,48
0,,51.4,88,48
0,,51.4,88,48
0,,51.4,88,48
0,,51.3,88,47.8
0,,51.3,88,47.8
0,,51.3,88,47.8
0,,51.1,88,47.7
0,,51.1,88,47.7
0,,51.1,88,47.7
0,,50.9,88,47.5
0,,50.9,88,47.5
0,,50.7,88,47.3
0,,50.7,88,47.3
0,,50.7,88,47.3
0,,50.7,88,47.3
0,,50.7,88,47.3
0,,50.5,88,47.1
0,,50.5,88,47.1
0,,50.5,89,47.5
0,,50.5,89,47.5
0,,50.5,89,47.5
0,,50.7,89,47.7
0,,50.7,89,47.7
0,,50.9,89,47.8
0,,51.1,89,48
0,,51.3,89,48.2
0,,51.4,90,48.6
0,,51.8,90,48.9
0,,52.2,90,49.3
0,,52.5,90,49.6
0,,52.9,90,50
0,,53.4,91,50.9
0,,54.1,91,51.6
0,,54.7,91,52.2
0,,55,91,52.5
0,,55.6,91,53.1
0,,55.9,91,53.4
0,,56.5,91,54
0,,56.8,92,54.5
0,,57.2,91,54.7
0,,57.6,92,55.2
0,,57.7,91,55.2
0,,58.3,91,55.6
0,,58.6,91,55.9
0,,59,91,56.3
0,,59.4,91,56.7
0,,60.1,91,57.4
0,,60.6,90,57.7
0.9,,61.2,89,57.9
0,,61.5,88,57.9
0.9,,62.1,86,57.7
0,,62.8,82,57.2
4,,63.9,79,57.2
0,,64.8,76,57
0,,65.5,74,57
2,,66,72,56.7
0,,66.6,70,56.5
2,,67.1,68,56.1
0,,67.8,66,56.1
2,,68.2,65,55.9
0,,68.7,64,56.1
0,,69.3,63,56.1
0,,69.6,63,56.5
0.9,,70.2,61,56.1
0,,70.5,60,55.9
4,,71.1,59,55.9
0,,71.4,58,55.9
4,,71.8,56,55.2
0,,72.3,58,56.7
0.9,,72.7,58,57
2,,73,55,55.9
2.9,,73.4,54,55.8
2,,73.8,56,57
4,,73.9,54,56.3
2.9,,74.5,54,56.7
0,,74.8,55,57.6
0,,75.6,53,57.2
0,,75.7,49,55.2
0,,76.5,50,56.5
2,,76.8,49,56.3
0,,77.2,48,55.9
0,,77.5,45,54.5
0,,77.5,50,57.4
0,,77.7,47,55.9
0,,78.1,49,57.4
0,,78.1,45,55
0,,78.6,46,56.1
0,,78.3,44,54.5
0.9,,39.6,93,37.8
0,,39.7,93,37.9
0.9,,39.7,93,37.9
0,,39.7,93,37.9
0,,79,44,55.2
0,,78.1,44,54.3
0.9,,78.6,47,56.7
4.9,,78.6,46,56.1
0,,79,46,56.5
0,,78.6,46,56.1
0,,78.6,45,55.6
2.9,,78.6,47,56.7
0,,78.6,46,56.1
0,,78.4,45,55.4
0,,78.6,46,56.1
0,,78.6,47,56.7
0,,78.6,46,56.1
2.9,,78.3,46,55.8
0,,78.6,46,56.1
0,,78.6,46,56.1
0,,78.4,46,55.9
0,,78.4,46,55.9
0,,78.6,48,57.2
0,,78.4,46,55.9
0,,78.6,48,57.2
0,,78.6,48,57.2
0,,78.4,48,57.2
0.9,,78.4,50,58.3
0,,78.6,48,57.2
0,,78.4,50,58.3
0.9,,78.4,50,58.3
0,,78.4,51,58.8
0.9,,78.6,49,57.9
0,,78.6,51,59
0.9,,78.6,50,58.5
0,,78.6,49,57.9
0,,78.6,50,58.5
4,,78.8,51,59.2
0,,79,53,60.4
0.9,,79.2,51,59.5
0,,79.2,54,61.2
4,,78.8,53,60.3
0,,78.6,54,60.6
0,,78.3,54,60.3
0,,77.9,53,59.4
0,,77.5,54,59.5
0,,77.2,55,59.7
0,,76.6,58,60.8
0,,76.6,57,60.3
0,,76.5,58,60.6
0,,76.3,58,60.4
2,,75.9,58,60.1
0,,75.9,58,60.1
0,,75.9,58,60.1
2.9,,75.9,59,60.6
0,,75.9,58,60.1
0,,75.9,58,60.1
0,,75.9,59,60.6
0,,75.6,60,60.6
0,,75.2,60,60.4
0,,75,61,60.6
2,,75,61,60.6
0,,75,61,60.6
0,,75,61,60.6
2,,75,61,60.6
0,,75,61,60.6
0,,75,61,60.6
0,,75,61,60.6
0,,75,61,60.6
2,,75,62,61.2
2,,75,62,61.2
4,,74.8,62,61
4.9,,74.8,62,61
0,,74.8,63,61.3
0,,74.7,63,61.2
4,,74.7,63,61.2
0.9,,74.5,63,61
0,,74.5,64,61.5
0,,74.1,64,61.2
0,,74.1,64,61.2
0,,73.9,65,61.3
0,,73.9,65,61.3
0,,73.8,66,61.7
0,,73.6,66,61.5
0,,73.6,66,61.5
0,,73.2,66,61.2
0,,73.2,67,61.5
0,,73,67,61.5
0,,73,67,61.5
0,,72.9,68,61.7
0,,72.9,68,61.7
0,,72.7,68,61.5
0,,72.5,69,61.7
0,,72.3,69,61.5
0,,72.1,69,61.3
0,,72.1,70,61.9
0,,72.1,70,61.9
0,,72,71,62.1
0,,72,71,62.1
0,,71.8,71,61.9
0,,71.8,72,62.2
0,,71.8,72,62.2
0,,71.6,73,62.4
0,,71.6,74,63
0,,71.6,75,63.3
0,,71.6,75,63.3
0.9,,71.6,75,63.3
0,,71.6,76,63.7
0,,71.6,76,63.7
0,,71.6,76,63.7
0,,71.6,76,63.7
0,,71.6,77,64
0,,71.6,77,64
0.9,,71.6,78,64.4
0,,71.6,79,64.8
0,,71.6,79,64.8
4,,71.6,80,65.1
2,,71.4,80,64.9
0.9,,71.4,81,65.3
0,,71.2,81,65.1
0,,71.2,81,65.1
0.9,,71.2,81,65.1
0,,71.1,82,65.3
0.9,,71.1,82,65.3
0,,70.9,82,65.1
0,,70.9,82,65.1
0.9,,70.7,83,65.3
0,,70.7,83,65.3
0,,70.5,83,65.1
0,,70.5,83,65.1
4,,70.5,83,65.1
0,,70.5,83,65.1
2.9,,70.3,83,64.9
4,,70.3,84,65.3
0,,70.3,84,65.3
4,,70.3,84,65.3
0,,70.3,84,65.3
2.9,,70.3,85,65.7
0,,70.2,85,65.5
0,,70.2,85,65.5
2.9,,70.2,85,65.5
2,,70.2,86,65.8
0,,70,86,65.7
0,,70,86,65.7
2.9,,70,86,65.7
0,,70,86,65.7
0,,69.8,86,65.5
0.9,,69.8,86,65.5
0,,69.8,87,65.8
4,,69.8,87,65.8
0,,69.6,87,65.7
0,,69.6,87,65.7
0,,69.6,87,65.7
0,,69.6,88,65.8
2.9,,69.6,88,65.8
0,,69.6,88,65.8
0,,69.6,88,65.8
2,,69.6,88,65.8
2.9,,69.6,88,65.8
2.9,,69.6,89,66.2
0,,69.6,89,66.2
2.9,,69.6,89,66.2
4.9,,69.6,89,66.2
0,,69.6,89,66.2
4,,69.6,89,66.2
0,,69.8,90,66.7
2,,69.8,90,66.7
0.9,,70,90,66.9
4,,70,90,66.9
4,,70,90,66.9
8.9,,70.2,90,67.1
2,,70.2,90,67.1
4,,70.3,90,67.3
0,,70.3,91,67.6
4,,70.5,91,67.8
0,,70.5,91,67.8
2,,70.5,91,67.8
2.9,,70.5,91,67.8
0,,70.7,91,68
4.9,,70.9,91,68.2
2,,70.9,91,68.2
4,,70.9,91,68.2
2.9,,70.9,91,68.2
0,,71.1,91,68.4
2,,71.1,91,68.4
0.9,,71.1,91,68.4
0,,71.1,92,68.5
0.9,,71.2,92,68.7
0,,71.2,92,68.7
2,,71.2,92,68.7
0,,71.2,92,68.7
0.9,,71.2,92,68.7
0.9,,71.2,92,68.7
0,,71.2,92,68.7
0,,71.2,92,68.7
0,,71.2,92,68.7
0,,71.2,92,68.7
2,,71.2,92,68.7
0.9,,71.2,92,68.7
0.9,,71.2,92,68.7
0.9,,71.2,92,68.7
0,,71.2,92,68.7
0,,71.2,92,68.7
0.9,,71.2,92,68.7
4,,71.2,92,68.7
0,,71.2,92,68.7
2.9,,71.2,92,68.7
2.9,,71.2,92,68.7
0,,71.2,93,69.1
0,,71.2,93,69.1
2,,71.2,93,69.1
2,,71.2,93,69.1
0.9,,71.2,93,69.1
2,,71.1,93,68.9
0,,70.9,92,68.4
4,,70.7,93,68.5
0,,70.7,93,68.5
0,,70.5,93,68.4
2,,70.5,93,68.4
0,,70.5,93,68.4
0,,70.7,93,68.5
0,,70.7,93,68.5
0,,70.9,93,68.7
0,,70.7,93,68.5
4.9,,70.7,93,68.5
4,,70.3,93,68.2
2.9,,69.8,92,67.3
4,,69.4,93,67.3
6.9,,69.4,93,67.3
2.9,,69.1,93,66.9
6,,68.9,93,66.7
4,,68.5,93,66.4
17,,67.6,92,65.3
4.9,,67.3,92,64.9
4.9,,67.1,93,64.9
6.9,,67.3,93,65.1
2.9,,67.5,93,65.3
0,,67.6,93,65.5
2.9,,67.5,93,65.3
2.9,,67.3,93,65.1
2,,67.3,93,65.1
4.9,,67.1,93,64.9
0.9,,66.9,93,64.8
0,,66.9,93,64.8
0,,66.9,93,64.8
0,,66.9,93,64.8
2,,66.9,93,64.8
0,,67.1,93,64.9
0,,67.3,93,65.1
0,,67.3,93,65.1
0,,67.5,94,65.7
0.9,,67.5,94,65.7
0,,67.6,93,65.5
2,,67.8,94,66
6,,68,94,66.2
0,,68.4,94,66.6
0.9,,68.5,94,66.7
0,,68.7,94,66.9
0,,68.7,94,66.9
0,,68.7,94,66.9
4,,68.7,94,66.9
0,,68.9,94,67.1
0,,69.1,94,67.3
0,,69.1,94,67.3
0,,69.3,94,67.5
0,,69.3,94,67.5
0,,69.3,94,67.5
0,,69.6,94,67.8
2.9,,70,94,68.2
0.9,,70.3,94,68.5
0.9,,70.9,94,69.1
0,,71.2,94,69.4
0,,71.8,95,70.3
4,,71.8,94,70
0,,72,94,70.2
4.9,,71.8,94,70
2.9,,71.8,94,70
0,,72,94,70.2
0,,72,94,70.2
0,,71.8,94,70
0,,71.6,94,69.8
2,,71.6,94,69.8
0,,71.4,94,69.6
0,,71.4,94,69.6
0,,71.4,94,69.6
0,,71.4,94,69.6
0,,71.8,94,70
0,,71.8,94,70
0,,72,94,70.2
0,,72.1,95,70.7
0,,72.3,95,70.9
0,,72.7,94,70.9
0,,72.7,94,70.9
0,,72.9,94,71.1
0,,72.9,94,71.1
2,,72.9,95,71.4
0,,73,95,71.6
0,,73,95,71.6
4,,73.2,95,71.8
0,,73.2,95,71.8
0,,73.4,94,71.6
0,,73.4,95,72
0,,73.6,94,71.8
0.9,,73.6,94,71.8
0,,73.6,95,72.1
0,,73.6,95,72.1
2.9,,73.6,95,72.1
2.9,,73.6,95,72.1
0.9,,73.8,95,72.3
0,,73.8,95,72.3
0,,73.8,95,72.3
0,,73.6,95,72.1
4,,73.6,95,72.1
0,,73.6,94,71.8
2.9,,73.4,94,71.6
2,,73.2,94,71.4
0.9,,73.2,94,71.4
2,,73,95,71.6
2.9,,73,95,71.6
0,,73,95,71.6
2.9,,73,95,71.6
6,,73,95,71.6
0,,72.9,95,71.4
0.9,,72.9,95,71.4
4.9,,72.9,95,71.4
2,,72.9,95,71.4
0,,72.9,95,71.4
2.9,,72.9,95,71.4
0,,72.9,95,71.4
2.9,,72.9,95,71.4
2.9,,72.9,95,71.4
2.9,,72.9,95,71.4
2.9,,72.9,95,71.4
0,,72.9,95,71.4
0.9,,72.9,95,71.4
2,,72.9,95,71.4
0.9,,72.9,95,71.4
2.9,,72.9,95,71.4
4,,72.7,95,71.2
0.9,,72.5,95,71.1
0.9,,72.5,95,71.1
0,,72.5,95,71.1
0,,72.3,95,70.9
0,,72.3,95,70.9
0,,72.3,95,70.9
0,,72.3,95,70.9
0,,72.3,95,70.9
0,,72.1,95,70.7
0,,72.1,95,70.7
0,,72.1,95,70.7
0,,72.1,95,70.7
0,,72.1,95,70.7
0,,72.1,95,70.7
0,,72.1,95,70.7
0,,72.1,95,70.7
0.9,,72.1,95,70.7
0,,72.1,95,70.7
0,,72.1,95,70.7
0,,72.3,95,70.9
0,,72.3,95,70.9
0,,72.3,95,70.9
2,,72.3,95,70.9
0,,72.3,95,70.9
2,,72.3,95,70.9
0,,72.3,95,70.9
0,,72.3,95,70.9
0,,72.3,95,70.9
0,,72.3,95,70.9
2,,72.3,95,70.9
0,,72.3,95,70.9
0,,72.3,95,70.9
0,,72.3,95,70.9
2,,72.5,95,71.1
0,,72.5,95,71.1
0,,72.7,95,71.2
0,,72.7,95,71.2
0,,72.7,95,71.2
0,,72.7,95,71.2
0,,72.7,95,71.2
0,,72.7,95,71.2
0,,72.7,95,71.2
0,,72.9,95,71.4
0,,72.9,95,71.4
0,,72.9,95,71.4
0,,72.9,95,71.4
0.9,,72.9,95,71.4
0,,72.9,95,71.4
0,,72.9,95,71.4
2,,73,95,71.6
0,,73,95,71.6
0,,73,95,71.6
0,,73,95,71.6
0,,73.2,95,71.8
0,,73.2,95,71.8
0.9,,73.2,95,71.8
0,,73.2,95,71.8
0,,73.2,95,71.8
0.9,,73.2,95,71.8
0,,73.2,95,71.8
0,,73.4,95,72
0,,73.4,95,72
0,,73.4,95,72
0,,73.4,95,72
0,,73.4,95,72
0,,73.4,95,72
0,,73.6,95,72.1
0,,73.6,95,72.1
0,,73.6,95,72.1
0,,73.6,95,72.1
0,,73.6,95,72.1
0,,73.6,95,72.1
0,,73.6,95,72.1
0,,73.6,95,72.1
0,,73.6,95,72.1
0,,73.6,95,72.1
0,,73.6,95,72.1
0,,73.6,95,72.1
2,,73.6,95,72.1
0,,73.6,95,72.1
0,,73.6,95,72.1
0,,73.6,95,72.1
2,,73.8,95,72.3
2.9,,73.8,95,72.3
0.9,,73.8,95,72.3
0,,73.8,95,72.3
0,,73.8,95,72.3
0,,73.8,95,72.3
0,,73.8,95,72.3
0,,73.8,95,72.3
0.9,,73.8,95,72.3
0,,73.8,95,72.3
0,,73.8,95,72.3
0,,73.8,95,72.3
0,,73.8,95,72.3
0,,73.8,95,72.3
0.9,,73.8,95,72.3
4.9,,73.8,95,72.3
2.9,,71.6,94,69.8
2,,70,94,68.2
0,,68.2,94,66.4
0,,67.8,94,66
0,,67.5,94,65.7
0,,67.3,94,65.5
2,,66.9,94,65.1
0,,66.7,95,65.3
0,,66.7,95,65.3
0,,66.7,94,64.9
0,,66.6,94,64.8
0,,66.6,95,65.1
0,,66.6,95,65.1
2.9,,66.6,95,65.1
0,,66.6,95,65.1
0,,66.4,95,64.9
0,,66.4,95,64.9
0,,66.4,95,64.9
0,,66.4,95,64.9
0,,66.4,95,64.9
0,,66.4,95,64.9
0,,66.4,95,64.9
0,,66.4,95,64.9
0,,66.2,95,64.8
0,,66.4,95,64.9
0,,66.2,95,64.8
0,,66.2,95,64.8
0,,66.2,95,64.8
0,,66.2,95,64.8
0,,66.2,95,64.8
0,,66.2,95,64.8
